119,Hunedoara_RNMCA,PM10,3.0,50.0,45.895504,22.899347,Industrial
120,Hunedoara_RNMCA,NO2,18.18,40.0,45.895504,22.899347,Industrial
121,Hunedoara_RNMCA,NO2,18.18,60.0,45.895504,22.899347,Industrial
122,Hunedoara_RNMCA,SO2,6.2,20.0,45.734566,22.991819,Industrial
123,Hunedoara_RNMCA,O3,0.0,-1,45.734566,22.991819,Industrial
124,Hunedoara_RNMCA,O3,0.0,-1,45.734566,22.991819,Industrial
125,Maramures_RNMCA,SO2,0.0,3.0,47.652035,23.554808,Traffic
126,Maramures_RNMCA,PM10,40.2,50.0,47.652035,23.554808,Traffic
127,Maramures_RNMCA,PM10,39.3,50.0,47.652035,23.554808,Traffic
128,Maramures_RNMCA,NO2,0.0,27.0,47.652035,23.554808,Traffic
129,Maramures_RNMCA,NO2,0.0,18.0,47.652035,23.554808,Traffic
130,Maramures_RNMCA,NO2,0.0,27.0,47.652035,23.554808,Traffic
131,Maramures_RNMCA,SO2,0.0,-1,47.65199,23.57049,Background
132,Maramures_RNMCA,O3,0.0,-1,47.65199,23.57049,Background
133,Maramures_RNMCA,NO2,15.52,40.0,47.65199,23.57049,Background
134,Maramures_RNMCA,NO2,15.52,60.0,47.65199,23.57049,Background
135,Maramures_RNMCA,PM10,27.02,40.0,47.751308,23.605289,Background
136,Maramures_RNMCA,O3,0.0,-1,47.751308,23.605289,Background
137,Mehedinti_RNMCA,SO2,0.0,24.0,44.627495,22.694174,Industrial
138,Mehedinti_RNMCA,SO2,0.0,3.0,44.627495,22.694174,Industrial
139,Mehedinti_RNMCA,NO2,0.0,27.0,44.627495,22.694174,Industrial
140,Mures_RNMCA,O3,0.0,-1,46.533356,24.533613,Industrial
141,Neamt_RNMCA,PM10,23.83,40.0,46.929996,26.390005,Background
142,Olt_RNMCA,SO2,0.0,24.0,44.429447,24.351112,Industrial
143,Olt_RNMCA,SO2,0.0,3.0,44.429447,24.351112,Industrial
144,Olt_RNMCA,NO2,0.0,27.0,44.429447,24.351112,Industrial
145,Prahova_RNMCA,SO2,0.0,3.0,44.941032,25.998533,Traffic
146,Prahova_RNMCA,PM10,43.78,50.0,44.941032,25.998533,Traffic
147,Prahova_RNMCA,SO2,0.0,-1,44.939201,26.025902,Background
148,Prahova_RNMCA,O3,0.0,-1,44.939201,26.025902,Background
149,Prahova_RNMCA,C6H6,1.64,-1,44.939201,26.025902,Background
150,Prahova_RNMCA,PM2.5,17.98,25.0,44.939201,26.025902,Background
151,Prahova_RNMCA,PM10,16.0,50.0,44.984646,26.018019,Background
152,Prahova_RNMCA,O3,0.0,-1,44.984646,26.018019,Background
153,Prahova_RNMCA,SO2,11.74,20.0,44.92292,26.036814,Traffic
154,Prahova_RNMCA,PM10,37.3,-1,44.92292,26.036814,Traffic
155,Prahova_RNMCA,O3,0.0,-1,44.943607,26.048607,Industrial
156,Prahova_RNMCA,NO2,22.88,-1,44.943607,26.048607,Industrial
157,Prahova_RNMCA,NO2,0.0,18.0,44.943607,26.048607,Industrial
158,Prahova_RNMCA,CO,0.0,0.0,44.943607,26.048607,Industrial
159,Salaj_RNMCA,PM10,22.72,-1,47.195065,23.046906,Industrial
160,Satu Mare_RNMCA,PM10,46.42,50.0,47.799683,22.877022,Background
161,Sibiu_RNMCA,SO2,0.0,-1,45.785114,24.153469,Background
162,Sibiu_RNMCA,PM10,36.34,50.0,45.785114,24.153469,Background
163,Sibiu_RNMCA,PM10,11.0,50.0,45.785114,24.153469,Background
164,Sibiu_RNMCA,O3,0.0,-1,45.785114,24.153469,Background
165,Sibiu_RNMCA,PM2.5,11.79,25.0,45.785114,24.153469,Background
166,Sibiu_RNMCA,CO,0.0,0.0,46.113052,24.229443,Industrial
167,Sibiu_RNMCA,SO2,9.12,20.0,46.15889,24.339998,Industrial
168,Sibiu_RNMCA,PM10,19.99,-1,46.15889,24.339998,Industrial
169,Suceava_RNMCA,SO2,0.0,24.0,47.649185,26.24905,Background
170,Suceava_RNMCA,SO2,0.0,3.0,47.649185,26.24905,Background
171,Timis_RNMCA,PM10,25.78,40.0,45.728092,21.355139,Traffic
172,Timis_RNMCA,O3,0.0,-1,45.755493,21.227453,Background
173,Timis_RNMCA,CO,0.0,0.0,45.755493,21.227453,Background
174,Timis_RNMCA,PM2.5,9.94,-1,45.755493,21.227453,Background
175,Timis_RNMCA,PM10,15.96,-1,45.913494,21.151775,Background
176,Timis_RNMCA,O3,0.0,-1,45.913494,21.151775,Background
177,Timis_RNMCA,O3,0.0,-1,45.913494,21.151775,Background
